Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
1.50807,1.50082,1.52337,0.00037,-0.00085,0.002,20,0.1,-0.0005,0,-10,STRONGSELL
1.51064,1.50184,1.52255,0.00102,-0.00082,0.002,20,0.1,0,10,0,STRONGSELL
1.50264,1.50355,1.52185,0.00171,-0.00070,-0.001,-120,-0.1,-0.0005,-10,-10,WAIT
1.50255,1.50416,1.52099,0.00061,-0.00086,-0.008,0,0,-0.001,0,-10,WAIT
1.50547,1.50471,1.52007,0.00055,-0.00092,0.002,40,0.1,0,0,-10,SELL
1.50247,1.50532,1.51924,0.00061,-0.00083,0.0015,-80,0,-0.0005,0,0,STRONGBUY
1.50327,1.50577,1.51833,0.00045,-0.00091,-0.001,19.95,-0.2,0,0,0,STRONGBUY
1.50272,1.50556,1.51737,-0.00021,-0.00096,0.00025,-19.95,0,-0.0005,0,0,STRONGBUY
1.51425,1.50572,1.51639,0.00016,-0.00098,0.00775,220,0.2,0.001,10,40,BUY
1.51374,1.50659,1.51585,0.00087,-0.00054,0.001,-40,0,0.0005,0,20,WAIT
1.51772,1.50718,1.51524,0.00059,-0.00061,0.00275,60,-0.1,0.0005,0,10,STRONGSELL
1.51593,1.50759,1.51473,0.00041,-0.00052,nan,-60,0,0,0,-10,STRONGSELL
1.51363,1.50803,1.51418,0.00044,-0.00055,0.0005,-40,0.1,0,0,0,STRONGSELL
1.5137,1.50842,1.51354,0.00039,-0.00063,-0.0035,-20,0,-0.00025,0,-20,STRONGSELL
1.50669,1.50906,1.51291,0.00064,-0.00063,-0.00244,-80,-0.1,-0.00075,-10,-20,STRONGSELL
1.50536,1.50896,1.51214,-0.00010,-0.00077,-0.00556,-20.05,-0.1,-0.001,0,-20,STRONGSELL
1.50049,1.50858,1.51139,-0.00038,-0.00075,-0.001,-39.95,0,-0.001,0,-10,SELL
1.49857,1.50843,1.51058,-0.00015,-0.00081,-0.0015,-20,0,-0.0005,-10,-10,WAIT
1.49477,1.50814,1.50973,-0.00028,-0.00084,0.0015,-20,-0.1,-0.001,0,0,STRONGBUY
1.49856,1.50738,1.50891,-0.00076,-0.00082,-0.0025,40,0,0,10,10,SELL
1.4991,1.50710,1.50823,-0.00028,-0.00068,0.003,20,0.1,0.0005,0,10,STRONGSELL
1.49999,1.50680,1.50761,-0.00030,-0.00062,-0.0005,0,0,0,0,20,STRONGSELL
1.49608,1.50661,1.50702,-0.00019,-0.00058,0.002,-20,-0.2,0.0005,-10,0,STRONGSELL
1.49474,1.50531,1.50642,-0.00130,-0.00060,-0.0025,0,0,0,0,-10,WAIT
1.48858,1.50395,1.50580,-0.00136,-0.00062,-0.00033,-40,-0.1,-0.0005,0,-20,STRONGBUY
1.49204,1.50187,1.50507,-0.00208,-0.00074,0.00183,40,0,0.0005,0,10,STRONGBUY
1.49517,1.50016,1.50437,-0.00171,-0.00070,0.003,39.95,0,0.0005,10,10,WAIT
1.49825,1.49885,1.50376,-0.00132,-0.00061,-0.0005,60.05,0,0.0005,0,20,STRONGBUY
1.49566,1.49774,1.50339,-0.00110,-0.00037,-0.0005,-40,0.1,0,0,20,STRONGBUY
1.496,1.49695,1.50281,-0.00079,-0.00058,0.001,20,0,0.0005,0,0,STRONGBUY
1.50506,1.49629,1.50226,-0.00067,-0.00055,0.0055,200,0.2,0.001,10,10,BUY
1.50001,1.49661,1.50204,0.00033,-0.00022,0.001,-120,0,0,-10,-10,STRONGBUY
1.50327,1.49672,1.50181,0.00010,-0.00023,-0.0005,60,0.1,0.0005,10,0,STRONGBUY
1.50672,1.49732,1.50192,0.00061,0.00011,-0.0005,20,0,0.0005,0,0,STRONGBUY
1.50502,1.49791,1.50223,0.00058,0.00031,0.001,-40,0,0,0,10,STRONGBUY
1.50669,1.49833,1.50236,0.00042,0.00013,-0.002,0,0,0,0,0,STRONGBUY
1.51537,1.49881,1.50250,0.00048,0.00014,0.00675,60,0.1,0.0005,10,0,STRONGBUY
1.5147,1.50018,1.50293,0.00138,0.00043,0,-40,0,0,0,0,BUY
1.51896,1.50161,1.50349,0.00143,0.00056,0,20,0.2,0.0005,0,0,WAIT
1.52031,1.50378,1.50399,0.00217,0.00050,0,0,0,0,0,0,STRONGSELL
1.51611,1.50580,1.50450,0.00202,0.00051,0,-60,0,-0.0005,0,0,STRONGSELL
1.51915,1.50730,1.50488,0.00150,0.00038,-0.00425,0,0,-0.0005,0,0,STRONGSELL
1.5027,1.50879,1.50534,0.00149,0.00046,0.00425,-160,-0.3,-0.0015,-20,-40,BUY
1.50626,1.50929,1.50527,0.00050,-0.00007,-0.01325,40,0,-0.0005,0,-20,WAIT
1.5046,1.51002,1.50539,0.00073,0.00012,-0.0015,-20.05,0,-0.001,0,-10,WAIT
1.50446,1.50999,1.50544,-0.00003,0.00005,0,-19.95,-0.1,-0.0005,0,0,STRONGBUY
1.50565,1.51031,1.50542,0.00032,-0.00002,0.0015,19.95,0.1,-0.0005,0,0,STRONGBUY
1.50503,1.51048,1.50529,0.00017,-0.00013,-0.001,0,0,0,0,10,STRONGBUY
1.50983,1.51036,1.50520,-0.00012,-0.00009,0.005,40.05,-0.1,0.0005,10,20,STRONGBUY
1.51719,1.51070,1.50523,0.00034,0.00003,0.0055,80,0.1,0.001,0,40,STRONGBUY
1.52326,1.51145,1.50548,0.00075,0.00025,0.00375,40,0,0.001,10,10,BUY
1.52321,1.51202,1.50578,0.00056,0.00030,0,-20,0,0.001,0,0,STRONGBUY
1.52281,1.51262,1.50603,0.00061,0.00025,-0.00275,0,0,0,0,0,STRONGBUY
1.52433,1.51290,1.50644,0.00028,0.00040,-0.0005,0,-0.1,0.0005,0,0,STRONGBUY
1.53494,1.51319,1.50687,0.00029,0.00044,0.01325,60,0.2,0.0005,10,-10,STRONGSELL
1.53148,1.51453,1.50746,0.00134,0.00059,-0.005,-40,0,0,-10,-10,WAIT
1.53278,1.51541,1.50804,0.00088,0.00058,0,0,0.1,0,0,0,SELL
1.53185,1.51756,1.50863,0.00215,0.00059,-0.005,-20,0,-0.0005,0,-10,STRONGSELL
1.53096,1.51939,1.50922,0.00183,0.00058,-0.00425,-20,0,-0.0005,0,0,SELL
1.52999,1.52127,1.50955,0.00188,0.00033,-0.0015,-20,0,-0.0005,0,-10,STRONGSELL
1.52859,1.52309,1.50987,0.00182,0.00032,0.0005,-20,-0.1,-0.0005,0,-10,STRONGSELL
1.52873,1.52473,1.51009,0.00164,0.00022,-0.0015,0,0,-0.001,0,-10,STRONGSELL
1.52508,1.52643,1.51035,0.00169,0.00026,-0.0025,-60,0,-0.0005,-10,0,STRONGSELL
1.52501,1.52751,1.51058,0.00109,0.00023,-0.0035,-20.05,0,-0.0005,0,0,STRONGSELL
1.52391,1.52807,1.51080,0.00056,0.00023,0.0005,-39.95,-0.1,-0.0005,0,-10,STRONGSELL
1.5196,1.52812,1.51115,0.00005,0.00034,0.0005,-60,-0.1,-0.0005,-10,-10,STRONGSELL
1.51355,1.52786,1.51143,-0.00026,0.00028,-0.0015,-50,-0.1,-0.0005,0,0,STRONGSELL
1.50439,1.52720,1.51169,-0.00066,0.00026,-0.0035,0,0,-0.00105,-10,-10,STRONGSELL
1.50185,1.52578,1.51181,-0.00142,0.00012,-0.00825,10,-0.3,-0.0007,0,0,STRONGSELL
1.50124,1.52341,1.51195,-0.00236,0.00014,0,40,0,-0.00025,0,0,WAIT
1.5004,1.52125,1.51201,-0.00216,0.00005,0,40,0,0,-10,10,STRONGBUY
1.49605,1.51894,1.51203,-0.00231,0.00003,0,0,0,0,0,0,STRONGBUY
1.50033,1.51638,1.51195,-0.00256,-0.00008,0.00375,40,0,0.0005,10,10,STRONGBUY
1.50669,1.51419,1.51204,-0.00219,0.00009,0.007,40,0.1,0.001,10,20,BUY
1.5089,1.51253,1.51228,-0.00166,0.00024,0.002,20,0.1,0.0015,0,40,SELL
1.5098,1.51112,1.51268,-0.00141,0.00041,0.001,20,0,0.001,0,10,STRONGSELL
1.50809,1.50977,1.51304,-0.00135,0.00036,0.0005,-20,0,0.0005,0,0,SELL
1.50607,1.50856,1.51330,-0.00121,0.00026,-0.0005,0,0,0.0005,0,-10,STRONGSELL
1.49874,1.50721,1.51345,-0.00135,0.00016,-0.0015,-80,0,-0.0005,-10,-30,STRONGBUY
1.50604,1.50541,1.51351,-0.00180,0.00006,0.001,120,0,0.0005,10,-10,STRONGSELL
1.50284,1.50444,1.51372,-0.00097,0.00020,0.001,-40,0,0,0,-10,STRONGSELL
1.50329,1.50367,1.51367,-0.00076,-0.00004,-0.003,0,0.1,0,0,20,STRONGSELL
1.50033,1.50360,1.51374,-0.00008,0.00007,-0.001,-40.05,0,-0.0005,0,-20,STRONGSELL
1.49803,1.50349,1.51368,-0.00011,-0.00006,-0.0015,-39.95,0,0,-10,0,STRONGSELL
1.49576,1.50326,1.51350,-0.00023,-0.00017,0.0025,-20,0,-0.0005,0,-20,STRONGSELL
1.48976,1.50293,1.51332,-0.00033,-0.00019,-0.0035,-80,0,-0.0005,0,0,WAIT
1.48865,1.50248,1.51298,-0.00045,-0.00034,-0.003,40,0,0,0,0,WAIT
1.4886,1.50164,1.51245,-0.00083,-0.00053,-0.0005,20,-0.2,-0.0005,0,0,STRONGBUY
1.48995,1.50035,1.51192,-0.00129,-0.00052,0.002,40,0,0.0005,0,0,SELL
1.48931,1.49900,1.51134,-0.00135,-0.00058,0.001,0,0,0,0,10,STRONGSELL
1.49735,1.49753,1.51072,-0.00146,-0.00062,0.00888,100,0.1,0.001,10,20,STRONGSELL
1.48807,1.49677,1.51035,-0.00077,-0.00038,nan,-100,0,0,-10,0,WAIT
1.482,1.49548,1.50973,-0.00129,-0.00062,-0.005,-40,0,-0.0005,0,-10,STRONGBUY
1.48109,1.49428,1.50931,-0.00120,-0.00041,-0.0055,0,0,0,0,-20,STRONGBUY
1.48764,1.49250,1.50881,-0.00178,-0.00050,0.0045,79.95,0.1,0.0005,10,0,BUY
1.48644,1.49142,1.50847,-0.00109,-0.00034,0.002,0,0,0,-10,10,BUY
1.48684,1.49021,1.50811,-0.00120,-0.00036,-0.0005,0,0,0.0005,0,20,BUY
1.48932,1.48925,1.50773,-0.00096,-0.00038,0.004,60.05,0.1,0.0005,10,10,WAIT
1.48904,1.48863,1.50742,-0.00062,-0.00031,0,20,0,0,0,20,STRONGBUY
1.48945,1.48815,1.50700,-0.00048,-0.00042,-0.0015,0,0.1,0.0005,0,0,STRONGBUY
1.48956,1.48813,1.50645,-0.00002,-0.00055,0.0055,0,0,0,0,-10,STRONGBUY
1.49314,1.48819,1.50577,0.00007,-0.00067,-0.00269,80,0.1,0.0005,0,0,STRONGBUY
1.49743,1.48851,1.50517,0.00032,-0.00060,0.00894,60,0,0.0005,10,0,WAIT
1.49826,1.48905,1.50467,0.00053,-0.00051,-0.00425,-20,0.1,0,0,10,WAIT
1.49695,1.48969,1.50414,0.00064,-0.00052,-0.002,-20,-0.1,0,0,0,STRONGBUY
1.49775,1.48966,1.50338,-0.00003,-0.00076,-0.0005,-20,0,0,0,-10,STRONGBUY
1.49872,1.49035,1.50271,0.00069,-0.00067,-0.0005,0,0.2,0,0,0,STRONGBUY
1.5039,1.49155,1.50203,0.00119,-0.00068,0.0035,40,0,0.0005,10,10,BUY
1.50744,1.49317,1.50147,0.00163,-0.00056,0.00375,0,0,0,0,10,WAIT
1.50933,1.49459,1.50100,0.00141,-0.00047,0,0,0,0,0,10,SELL
1.50649,1.49622,1.50059,0.00163,-0.00041,0,-40,0.1,0,0,-20,BUY
1.50704,1.49763,1.50014,0.00140,-0.00044,-0.00525,-20,0,-0.0005,0,-10,STRONGBUY
1.50647,1.49889,1.49971,0.00127,-0.00043,0.001,-20,0,0,0,-10,STRONGBUY
1.50774,1.50014,1.49934,0.00125,-0.00037,-0.0015,0,0,-0.0005,0,-10,STRONGBUY
1.51504,1.50144,1.49899,0.00131,-0.00035,0.00575,80,0,0,10,10,BUY
1.51381,1.50326,1.49882,0.00182,-0.00018,0,-40,0,0,-10,10,STRONGBUY
1.51851,1.50474,1.49870,0.00148,-0.00012,0,60,-0.1,0,10,10,BUY
1.51769,1.50625,1.49880,0.00151,0.00010,0,-40,0,0,0,10,STRONGBUY
1.52037,1.50763,1.49906,0.00139,0.00027,0,0,0.1,0,0,0,STRONGBUY
1.52125,1.50931,1.49944,0.00167,0.00037,0,-20,-0.1,0,0,0,STRONGBUY
1.52237,1.51099,1.49984,0.00168,0.00040,0,0,0,0,0,0,STRONGBUY
1.52535,1.51268,1.50027,0.00169,0.00044,0,20,0,0,0,0,BUY
1.52776,1.51421,1.50086,0.00153,0.00059,0,0,0,0,0,0,SELL
1.52957,1.51566,1.50141,0.00145,0.00055,0,0,0,0,0,10,STRONGSELL
1.527,1.51710,1.50187,0.00145,0.00046,0,-40,0,-0.0005,0,-10,STRONGSELL
1.52667,1.51857,1.50223,0.00147,0.00036,-0.00475,-20,0,-0.0005,0,0,STRONGSELL
1.52407,1.51997,1.50257,0.00140,0.00034,-0.002,-40,0,-0.0005,-10,-30,STRONGSELL
1.51972,1.52123,1.50289,0.00126,0.00032,0,-60,-0.2,-0.001,-10,-20,STRONGBUY
1.51983,1.52208,1.50316,0.00086,0.00027,-0.006,-20.05,-0.1,-0.0005,0,-20,STRONGBUY
1.52063,1.52243,1.50358,0.00034,0.00042,0.001,0,0,-0.0005,0,0,BUY
1.52787,1.52291,1.50387,0.00049,0.00029,0.006,140.05,0.1,0.0005,10,30,BUY
1.52439,1.52358,1.50437,0.00067,0.00050,-0.001,-80,0,0,0,20,STRONGBUY
1.52355,1.52406,1.50480,0.00048,0.00042,-0.003,-20,-0.1,0,-10,10,STRONGBUY
1.53044,1.52429,1.50526,0.00023,0.00046,0.0055,140,0.1,0.0005,10,0,STRONGSELL
1.52831,1.52494,1.50591,0.00066,0.00065,-0.0005,-60,0,0,0,0,STRONGSELL
1.52871,1.52537,1.50656,0.00042,0.00065,-0.0015,0,0,0.0005,0,0,STRONGSELL
1.52449,1.52561,1.50734,0.00024,0.00078,0,-80,-0.2,-0.0005,-10,-20,STRONGSELL
1.52352,1.52538,1.50805,-0.00023,0.00072,-0.006,-20,0,0,0,-20,WAIT
1.51484,1.52494,1.50875,-0.00043,0.00070,0.001,-160,-0.1,-0.001,-10,-20,STRONGBUY
1.51687,1.52407,1.50925,-0.00087,0.00050,-0.004,60,0,-0.0005,0,0,STRONGBUY
1.52372,1.52337,1.50980,-0.00070,0.00055,0.0045,140,0.1,0.0005,10,10,WAIT
1.52633,1.52335,1.51033,-0.00002,0.00053,0.00325,40,0.1,0.0005,0,30,STRONGSELL
1.5243,1.52382,1.51109,0.00047,0.00077,-0.00075,-40,0,0,0,20,STRONGSELL
1.52459,1.52414,1.51194,0.00032,0.00085,-0.001,0,0,0.0005,0,10,BUY
1.51941,1.52442,1.51281,0.00028,0.00087,0.0025,-100,-0.1,-0.0005,-10,-20,STRONGBUY
1.51984,1.52382,1.51345,-0.00060,0.00064,-0.007,20,-0.1,0,0,-20,BUY
1.5274,1.52349,1.51411,-0.00033,0.00067,0.006,140,0.1,0.001,10,10,STRONGSELL
1.52352,1.52377,1.51493,0.00028,0.00081,0,-60,0,0,0,10,SELL
1.52197,1.52328,1.51561,-0.00049,0.00068,-0.0035,-20,-0.1,-0.0005,0,10,STRONGSELL
1.52238,1.52282,1.51627,-0.00045,0.00066,-0.0005,20,0,0,0,-10,STRONGBUY
1.52212,1.52237,1.51693,-0.00045,0.00066,-0.001,-20,0,0,0,-10,STRONGBUY
1.51888,1.52220,1.51758,-0.00017,0.00065,0.0015,-60,0,0,-10,0,STRONGBUY
1.52597,1.52187,1.51809,-0.00033,0.00051,0.0035,160,0.2,0.0005,10,10,BUY
1.52792,1.52266,1.51866,0.00080,0.00057,0,40,0,0.0005,0,10,STRONGBUY
1.52745,1.52345,1.51926,0.00079,0.00059,0.0015,-40,0,0,0,10,STRONGBUY
1.52821,1.52372,1.51987,0.00027,0.00061,-0.00252,20,-0.1,0,0,0,STRONGBUY
1.53739,1.52385,1.52048,0.00013,0.00061,0.00877,80,0.1,0.001,10,0,WAIT
1.53569,1.52479,1.52125,0.00093,0.00077,0,-40,0,0.0005,0,0,STRONGBUY
1.53691,1.52558,1.52188,0.00079,0.00064,0,0,0.1,0,0,0,STRONGBUY
1.53673,1.52683,1.52247,0.00125,0.00059,-0.00425,-40,0.1,0,0,-10,STRONGBUY
1.54292,1.52804,1.52302,0.00121,0.00055,0.00425,40,0,0.0005,0,10,STRONGSELL
1.54589,1.52915,1.52375,0.00111,0.00073,0.005,-20,0,0,10,0,STRONGSELL
1.54312,1.53075,1.52453,0.00160,0.00078,-0.005,-40,0,0,-10,-10,STRONGSELL
1.53797,1.53226,1.52526,0.00151,0.00073,-0.00375,-40,-0.1,-0.001,-10,-20,SELL
1.53747,1.53337,1.52587,0.00111,0.00060,-0.0035,-20,0.1,-0.0005,0,-20,WAIT
1.53604,1.53447,1.52631,0.00110,0.00045,-0.002,-20,0,-0.0005,0,-20,BUY
1.53558,1.53569,1.52676,0.00123,0.00044,-0.001,-20,0,-0.0005,0,0,STRONGBUY
1.53742,1.53638,1.52710,0.00069,0.00034,-0.0005,20,0,-0.0005,0,0,WAIT
1.53858,1.53706,1.52749,0.00068,0.00039,0.003,0,0,0,0,20,WAIT
1.53976,1.53785,1.52786,0.00080,0.00036,0.0035,20,0,0,10,20,BUY
1.53701,1.53868,1.52823,0.00083,0.00037,-0.004,-80.05,-0.2,0,-10,-10,STRONGBUY
1.53777,1.53865,1.52852,-0.00003,0.00029,-0.0025,20.05,0,0,0,0,STRONGBUY
1.54077,1.53880,1.52877,0.00015,0.00025,0.003,80,0.1,0,10,0,STRONGBUY
1.54342,1.53907,1.52903,0.00028,0.00026,0.001,40,0,0.0005,0,20,STRONGBUY
1.54506,1.53955,1.52931,0.00048,0.00028,0.0005,40,-0.1,0.0005,0,20,BUY
1.54471,1.53970,1.52967,0.00015,0.00036,-0.0005,0,-0.1,0,0,10,STRONGBUY
1.54753,1.53962,1.53003,-0.00008,0.00036,0.0025,40,0.1,0,0,0,STRONGBUY
1.54667,1.53994,1.53050,0.00032,0.00047,-0.0015,-60,0.1,0.0005,0,-10,STRONGSELL
1.5487,1.54056,1.53104,0.00062,0.00054,0,20,0.1,0,0,0,SELL
1.55138,1.54136,1.53161,0.00080,0.00058,0.0015,0,0,0,10,0,STRONGSELL
1.54045,1.54245,1.53223,0.00110,0.00062,0.0005,-160,-0.2,-0.0005,-20,-20,STRONGBUY
1.54585,1.54280,1.53248,0.00035,0.00025,-0.006,80,0,-0.0005,0,-10,STRONGSELL
1.54759,1.54340,1.53291,0.00060,0.00043,0.004,20,0,0,0,-10,STRONGSELL
1.54722,1.54405,1.53339,0.00064,0.00048,-0.0005,-20,0,0,0,20,SELL
1.54259,1.54458,1.53373,0.00053,0.00034,-0.00254,-100.05,0,-0.0005,0,-10,WAIT
1.54144,1.54498,1.53401,0.00040,0.00029,-0.00246,-39.95,0,-0.0005,0,-20,SELL
1.54551,1.54524,1.53427,0.00026,0.00025,0.002,80,-0.1,0,0,0,STRONGSELL
1.54192,1.54558,1.53469,0.00034,0.00042,0,-80,0,0,0,10,STRONGSELL
1.53934,1.54547,1.53506,-0.00011,0.00037,-0.002,-40,-0.1,0,-10,0,STRONGSELL
1.53615,1.54506,1.53555,-0.00041,0.00049,-0.0035,-20,0,-0.0005,0,-20,STRONGSELL
1.52897,1.54445,1.53593,-0.00061,0.00039,-0.007,-50,-0.1,-0.0005,-10,-20,WAIT
1.52573,1.54313,1.53604,-0.00133,0.00011,-0.0005,10,0,-0.001,0,0,STRONGBUY
1.52047,1.54163,1.53602,-0.00150,-0.00001,0,0,-0.1,-0.00041,0,0,STRONGBUY
1.52805,1.53962,1.53595,-0.00202,-0.00008,0.003,100,0,0.00041,10,10,STRONGBUY
1.52992,1.53795,1.53602,-0.00167,0.00007,0.0045,20,0.1,0.0005,0,20,WAIT
1.53338,1.53720,1.53623,-0.00075,0.00021,0.002,40,0.1,0.00075,0,30,STRONGBUY
1.53203,1.53631,1.53650,-0.00089,0.00027,0.0005,0,-0.1,0.00075,0,20,BUY
1.52898,1.53519,1.53659,-0.00111,0.00009,0,-20.05,0,0.0005,0,0,STRONGBUY
1.53957,1.53389,1.53670,-0.00130,0.00011,0.007,120.05,0.1,0.001,10,0,SELL
nan,1.53368,1.53705,-0.00022,0.00035,0.002,-60,0.1,0.0005,-10,-20,WAIT
1.53626,1.53317,1.53729,-0.00051,0.00024,-0.006,40,0,0,10,0,STRONGBUY
1.53784,1.53251,1.53757,-0.00066,0.00028,0.00031,40,0,0.0005,0,-10,STRONGBUY
1.5353,1.53222,1.53795,-0.00029,0.00038,-0.00031,-40,0,0,-10,0,STRONGBUY
1.54001,1.53193,1.53814,-0.00029,0.00019,0.0015,60,0,0,10,0,BUY
1.54205,1.53220,1.53838,0.00028,0.00024,0.002,20,0.2,0.0005,0,10,SELL
1.54038,1.53314,1.53867,0.00093,0.00029,0,-40,0.1,0,0,10,WAIT
1.54116,1.53419,1.53892,0.00105,0.00024,-0.0025,0,0,-0.0005,0,0,BUY
1.54083,1.53566,1.53899,0.00148,0.00008,-0.001,-20,0,0,0,0,WAIT
1.54134,1.53658,1.53910,0.00091,0.00010,0.001,0,0,0,0,0,STRONGSELL
1.54371,1.53739,1.53918,0.00082,0.00009,0.0015,40,0,0,0,0,STRONGSELL
1.54026,1.53813,1.53932,0.00074,0.00014,0.002,-80,0,-0.0005,0,-20,SELL
1.53528,1.53872,1.53927,0.00059,-0.00005,-0.0055,-140,-0.1,-0.0005,-10,-20,SELL
1.53863,1.53917,1.53906,0.00045,-0.00021,-0.002,100,-0.1,-0.0005,10,-10,STRONGSELL
1.53863,1.53910,1.53897,-0.00007,-0.00009,0.0005,-20,0,0,0,0,SELL
1.53393,1.53941,1.53898,0.00031,0.00001,0.0005,-120,-0.1,-0.0005,-10,0,SELL
1.53487,1.53924,1.53891,-0.00017,-0.00007,-0.001,40,0,0,0,0,BUY
1.53638,1.53903,1.53889,-0.00021,-0.00002,0.002,40,0.1,0,0,10,BUY
1.53127,1.53910,1.53890,0.00008,0.00002,-0.001,-100,-0.1,-0.0005,0,0,STRONGBUY
1.53681,1.53848,1.53878,-0.00062,-0.00012,-0.0005,140,-0.1,0.0005,0,10,STRONGBUY
1.5375,1.53811,1.53874,-0.00037,-0.00004,0,20,0,0,10,10,STRONGBUY
1.54329,1.53790,1.53870,-0.00021,-0.00005,0.0055,140,0.2,0.001,0,30,BUY
1.54461,1.53805,1.53883,0.00015,0.00013,0.002,0,0,0.0005,0,0,WAIT
1.54397,1.53832,1.53896,0.00027,0.00014,0.00425,-20,0,0.00025,0,0,BUY
1.54599,1.53851,1.53903,0.00019,0.00006,-0.00475,20,0,0.00025,0,-10,STRONGSELL
1.54485,1.53867,1.53908,0.00016,0.00005,0,-40,0,0,0,-10,WAIT
1.54553,1.53900,1.53907,0.00033,0.00000,-0.0025,0,0.1,0,0,0,STRONGSELL
1.54251,1.53973,1.53909,0.00073,0.00002,0.0015,-60,0,-0.0005,0,-20,STRONGSELL
1.5441,1.54001,1.53899,0.00028,-0.00010,-0.00283,20,0,0,0,-20,STRONGSELL
1.53388,1.54040,1.53894,0.00039,-0.00005,0.00033,-140,-0.1,-0.001,-10,-10,STRONGSELL
1.53408,1.54040,1.53864,0.00000,-0.00030,-0.009,0,0,-0.0005,0,0,STRONGSELL
1.52756,1.54034,1.53830,-0.00006,-0.00035,0.00124,-60,-0.1,-0.001,-10,-10,SELL
1.52453,1.53971,1.53804,-0.00063,-0.00026,-0.00524,-20,-0.1,-0.001,0,10,STRONGSELL
1.52645,1.53923,1.53761,-0.00048,-0.00043,0.0005,60,0,0,0,0,STRONGSELL
1.52502,1.53849,1.53719,-0.00074,-0.00042,0.003,0,0.1,0,0,0,STRONGSELL
1.51732,1.53760,1.53674,-0.00089,-0.00044,0.00168,-40,-0.2,-0.0005,-10,0,BUY
1.51997,1.53574,1.53624,-0.00185,-0.00051,-0.00218,40,-0.1,0,10,10,STRONGSELL
1.51775,1.53398,1.53581,-0.00176,-0.00043,-0.0015,0,0,0.0005,0,0,SELL
1.52028,1.53211,1.53525,-0.00187,-0.00056,0.001,40,0,0.0005,0,10,STRONGBUY
1.51665,1.53027,1.53482,-0.00184,-0.00043,0.001,-20,-0.1,0,0,0,STRONGBUY
1.51536,1.52826,1.53437,-0.00201,-0.00045,-0.001,0,0,0.0005,0,0,STRONGBUY
1.52527,1.52610,1.53395,-0.00215,-0.00042,0.007,100,0.2,0.001,10,10,STRONGBUY
1.52343,1.52487,1.53388,-0.00123,-0.00007,0.00319,0,0,0.0005,0,20,STRONGBUY
1.53169,1.52340,1.53383,-0.00148,-0.00005,0.00481,120,0.2,0.001,10,20,BUY
1.5337,1.52324,1.53406,-0.00016,0.00022,-0.001,20,0,0.001,0,0,BUY
1.53251,1.52321,1.53417,-0.00003,0.00011,0.00125,-20,0.1,0.0005,0,0,STRONGSELL
1.53346,1.52357,1.53422,0.00035,0.00005,-0.00175,-20,0,0.0005,0,0,STRONGSELL
1.53579,1.52420,1.53422,0.00064,0.00000,0.0025,0,0.1,0,0,0,STRONGSELL
1.52719,1.52487,1.53430,0.00067,0.00008,-0.0025,-80,-0.1,-0.0005,-10,-30,SELL
1.52733,1.52503,1.53426,0.00016,-0.00004,-0.0045,-20,0.1,-0.0005,0,-20,SELL
1.52708,1.52574,1.53402,0.00072,-0.00024,0,0,0,-0.0005,0,-20,STRONGSELL
1.52455,1.52625,1.53387,0.00051,-0.00015,0.00075,-40,0,-0.001,0,0,BUY
1.52527,1.52674,1.53364,0.00049,-0.00023,-0.00425,0,0,0,0,0,SELL
1.52269,1.52709,1.53339,0.00036,-0.00025,0,-40,-0.1,-0.0005,0,0,WAIT
1.52697,1.52752,1.53313,0.00043,-0.00025,0.002,40,0.1,0,0,10,SELL
1.52381,1.52835,1.53287,0.00083,-0.00026,0,-40,-0.1,0,0,10,SELL
1.52354,1.52825,1.53251,-0.00010,-0.00036,-0.001,-20,-0.1,0,0,10,STRONGSELL
1.52562,1.52826,1.53217,0.00001,-0.00034,0,39.95,-0.1,0,0,-10,STRONGSELL
1.52149,1.52782,1.53186,-0.00043,-0.00031,0.0005,-59.95,0,0,0,0,STRONGSELL
1.51852,1.52695,1.53147,-0.00087,-0.00039,-0.0015,-40,-0.1,-0.0005,-10,-10,STRONGSELL
1.51386,1.52595,1.53102,-0.00100,-0.00046,-0.002,-50,-0.1,-0.0005,0,-20,SELL
1.51722,1.52455,1.53042,-0.00140,-0.00060,-0.00095,70,-0.1,0,0,20,SELL
1.51333,1.52322,1.52996,-0.00133,-0.00046,0.0012,-20,0.1,0,0,0,BUY
1.51276,1.52223,1.52952,-0.00099,-0.00044,-0.00225,20,-0.1,0,0,10,STRONGSELL
1.51425,1.52119,1.52900,-0.00104,-0.00052,0,40,0,0,0,0,SELL
1.51555,1.52028,1.52852,-0.00092,-0.00049,0.003,39.95,0.2,0.0005,10,10,STRONGSELL
1.50801,1.51963,1.52815,-0.00064,-0.00037,0.0015,-99.95,-0.1,-0.0005,-10,-10,STRONGBUY
1.51184,1.51840,1.52761,-0.00123,-0.00054,-0.002,80,0,0.0005,0,10,SELL
1.51032,1.51763,1.52712,-0.00078,-0.00049,-0.00129,-20,0,0,0,-10,STRONGSELL
1.51196,1.51644,1.52670,-0.00119,-0.00042,0.00279,39.95,0.1,0.0005,10,10,STRONGSELL
1.51049,1.51559,1.52620,-0.00085,-0.00050,0.0005,-19.95,0,0,-10,-10,STRONGSELL
1.50504,1.51466,1.52566,-0.00093,-0.00054,-0.0025,-100,-0.1,0,0,0,STRONGSELL
